FET Vds-Id
VDS= 0 to 2 in 0.05 step
VG= 0 to 2 in 0.5 step
NO. VG VDS VS ID IS IG ISUB VSUB
 V V V A A A A V
171 1 0.3 0 1.3706E-09 -1.37121E-09 1E-14 1.08E-12 0
172 1 0.35 0 1.36787E-09 -1.3703E-09 -1.89E-12 1.14E-12 0
173 1 0.4 0 1.36968E-09 -1.36884E-09 5.2E-13 1.06E-12 0
174 1 0.45 0 1.3677E-09 -1.36673E-09 2.2E-13 1.05E-12 0
175 1 0.5 0 1.36847E-09 -1.36881E-09 -3.6E-13 1.01E-12 0
176 1 0.55 0 1.3668E-09 -1.36853E-09 -4.6E-13 9E-13 0
177 1 0.6 0 1.36819E-09 -1.36816E-09 -3.3E-13 9.3E-13 0
178 1 0.65 0 1.36624E-09 -1.36782E-09 -3.04E-12 8.5E-13 0
179 1 0.7 0 1.36697E-09 -1.36625E-09 -3.8E-13 1.16E-12 0
180 1 0.75 0 1.36647E-09 -1.36612E-09 8.5E-13 1.11E-12 0
181 1 0.8 0 1.36646E-09 -1.36343E-09 8E-13 1.3E-12 0
182 1 0.85 0 1.36639E-09 -1.36465E-09 9.1E-13 1.14E-12 0
183 1 0.9 0 1.3659E-09 -1.36148E-09 2.86E-12 1.33E-12 0
184 1 0.95 0 1.36567E-09 -1.36308E-09 1.26E-12 1.32E-12 0
185 1 1 0 1.36489E-09 -1.36367E-09 4.6E-13 9.9E-13 0
186 1 1.05 0 1.36578E-09 -1.36647E-09 -4.9E-13 8.9E-13 0
187 1 1.1 0 1.36389E-09 -1.36439E-09 -1.75E-12 8.1E-13 0
188 1 1.15 0 1.36564E-09 -1.36453E-09 4E-14 6.6E-13 0
189 1 1.2 0 1.36342E-09 -1.3648E-09 -2.38E-12 5.5E-13 0
190 1 1.25 0 1.36393E-09 -1.3639E-09 -1.17E-12 4.9E-13 0
191 1 1.3 0 1.36389E-09 -1.36369E-09 -2.31E-12 2.6E-13 0
192 1 1.35 0 1.36515E-09 -1.36173E-09 1.12E-12 -1.5E-13 0
193 1 1.4 0 1.36504E-09 -1.36284E-09 -1.17E-12 -6.4E-13 0
194 1 1.45 0 1.36682E-09 -1.36256E-09 -4.1E-13 -1.59E-12 0
195 1 1.5 0 1.36819E-09 -1.36506E-09 -2.2E-12 -4.02E-12 0
196 1 1.55 0 1.37274E-09 -1.3616E-09 -4E-14 -8.42E-12 0
197 1 1.6 0 1.38362E-09 -1.36415E-09 6.3E-13 -1.765E-11 0
198 1 1.65 0 1.40022E-09 -1.36202E-09 -1.76E-12 -3.66E-11 0
199 1 1.7 0 1.44112E-09 -1.36231E-09 1.12E-12 -7.535E-11 0
200 1 1.75 0 1.51744E-09 -1.36284E-09 -1.64E-12 -1.5403E-10 0
201 1 1.8 0 1.6798E-09 -1.36226E-09 -8E-14 -3.1418E-10 0
202 1 1.85 0 2.00514E-09 -1.36607E-09 -1.79E-12 -6.3588E-10 0
203 1 1.9 0 2.64783E-09 -1.36359E-09 -1.8E-12 -1.27994E-09 0
204 1 1.95 0 3.90438E-09 -1.36386E-09 -2.02E-12 -2.52676E-09 0
205 1 2 0 6.25756E-09 -1.36399E-09 -1.81E-12 -4.83988E-09 0
206 1 2 0 6.1873E-09 -1.36338E-09 1.17E-12 -4.79432E-09 0
207 1 1.95 0 3.82599E-09 -1.36316E-09 0 -2.4635E-09 0
208 1 1.9 0 2.60508E-09 -1.36348E-09 -1.15E-12 -1.24449E-09 0
209 1 1.85 0 1.98522E-09 -1.36287E-09 3.7E-13 -6.2037E-10 0
210 1 1.8 0 1.67161E-09 -1.36258E-09 3.2E-13 -3.0743E-10 0
211 1 1.75 0 1.51587E-09 -1.36301E-09 1.04E-12 -1.5275E-10 0
212 1 1.7 0 1.43725E-09 -1.36336E-09 -2.38E-12 -7.485E-11 0
213 1 1.65 0 1.4011E-09 -1.36175E-09 1.1E-12 -3.678E-11 0
214 1 1.6 0 1.38057E-09 -1.36322E-09 -2.46E-12 -1.779E-11 0
215 1 1.55 0 1.37165E-09 -1.36195E-09 -5E-13 -8.53E-12 0
216 1 1.5 0 1.36717E-09 -1.36333E-09 -8.1E-13 -3.94E-12 0
217 1 1.45 0 1.36421E-09 -1.36063E-09 -6.7E-13 -1.65E-12 0
218 1 1.4 0 1.36361E-09 -1.3635E-09 -1.77E-12 -4.5E-13 0
219 1 1.35 0 1.36308E-09 -1.3615E-09 -9.7E-13 1.8E-13 0
220 1 1.3 0 1.36258E-09 -1.36293E-09 -1.36E-12 3.7E-13 0
221 1 1.25 0 1.36255E-09 -1.36169E-09 -8.7E-13 6.6E-13 0
222 1 1.2 0 1.3623E-09 -1.36331E-09 -1.89E-12 7E-13 0
223 1 1.15 0 1.36044E-09 -1.36199E-09 -3.64E-12 9.4E-13 0
224 1 1.1 0 1.36224E-09 -1.36177E-09 6E-14 9.8E-13 0
225 1 1.05 0 1.36053E-09 -1.36285E-09 -2.54E-12 8.6E-13 0
226 1 1 0 1.36095E-09 -1.35897E-09 3.2E-13 8E-13 0
227 1 0.95 0 1.36027E-09 -1.36137E-09 -1.44E-12 1.1E-12 0
228 1 0.9 0 1.35998E-09 -1.35939E-09 3.7E-13 1.04E-12 0
229 1 0.85 0 1.36071E-09 -1.35945E-09 2.8E-13 1.14E-12 0
230 1 0.8 0 1.36004E-09 -1.36112E-09 -8.5E-13 1.09E-12 0
231 1 0.75 0 1.35961E-09 -1.36227E-09 -3E-12 1.21E-12 0
232 1 0.7 0 1.35974E-09 -1.3603E-09 -9E-14 1.02E-12 0
233 1 0.65 0 1.36085E-09 -1.36113E-09 -2.9E-13 1.16E-12 0
234 1 0.6 0 1.35973E-09 -1.35906E-09 -5.9E-13 1.12E-12 0
235 1 0.55 0 1.36041E-09 -1.36191E-09 -1.1E-12 1.23E-12 0
236 1 0.5 0 1.3592E-09 -1.35972E-09 -2.86E-12 1.22E-12 0
237 1 0.45 0 1.36075E-09 -1.35969E-09 1.12E-12 1.11E-12 0
238 1 0.4 0 1.35871E-09 -1.36071E-09 -2.09E-12 1.08E-12 0
239 1 0.35 0 1.36003E-09 -1.3594E-09 5.6E-13 1.08E-12 0
240 1 0.3 0 1.35883E-09 -1.36322E-09 -3.61E-12 1.25E-12 0
241 1 0.25 0 1.36041E-09 -1.35667E-09 1.42E-12 1.27E-12 0
242 1 0.2 0 1.35909E-09 -1.36016E-09 -1.9E-13 1.18E-12 0
243 1 0.15 0 1.35396E-09 -1.35418E-09 -7.9E-13 1.1E-12 0
244 1 0.1 0 1.33087E-09 -1.33122E-09 2.6E-13 1.16E-12 0
245 1 0.05 0 1.15382E-09 -1.15516E-09 -2.11E-12 1.16E-12 0
246 1 0 0 -5.961E-11 5.847E-11 -3.2E-13 1.16E-12 0
