FET Vds-Id
VG= 0 to 2 in 0.02 step
VDS= 0.05 to 0.5 in 0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
224 0.42 0.5 2.85573E-08 1.04E-11 0
225 0.44 0.5 3.95518E-08 5.72E-12 0
226 0.46 0.5 5.39964E-08 9.17E-12 0
227 0.48 0.5 7.26718E-08 5.07E-12 0
228 0.5 0.5 9.64593E-08 1.38E-11 0
229 0.52 0.5 1.23446E-07 7.55E-12 0
230 0.54 0.5 1.62092E-07 5.14E-12 0
231 0.56 0.5 2.08618E-07 1.054E-11 0
232 0.58 0.5 2.64868E-07 9.61E-12 0
233 0.6 0.5 3.32466E-07 1.286E-11 0
234 0.62 0.5 4.12709E-07 8.53E-12 0
235 0.64 0.5 5.07906E-07 1.352E-11 0
236 0.66 0.5 6.19401E-07 1.155E-11 0
237 0.68 0.5 7.49198E-07 1.577E-11 0
238 0.7 0.5 8.98577E-07 1.08E-11 0
239 0.72 0.5 1.070321E-06 1.6E-11 0
240 0.74 0.5 1.23807E-06 4.95E-12 0
241 0.76 0.5 1.47317E-06 1.529E-11 0
242 0.78 0.5 1.72714E-06 1.237E-11 0
243 0.8 0.5 2.00825E-06 2.032E-11 0
244 0.82 0.5 2.32188E-06 1.873E-11 0
245 0.84 0.5 2.6686E-06 2.313E-11 0
246 0.86 0.5 3.05179E-06 1.991E-11 0
247 0.88 0.5 3.47125E-06 2.933E-11 0
248 0.9 0.5 3.93133E-06 2.767E-11 0
249 0.92 0.5 4.43423E-06 3.25E-11 0
250 0.94 0.5 4.97827E-06 3.266E-11 0
251 0.96 0.5 5.56915E-06 4.418E-11 0
252 0.98 0.5 6.20813E-06 4.315E-11 0
253 1 0.5 6.89478E-06 5.197E-11 0
254 1.02 0.5 7.62645E-06 5.535E-11 0
255 1.04 0.5 8.41371E-06 6.874E-11 0
256 1.06 0.5 9.25268E-06 7.238E-11 0
257 1.08 0.5 1.014304E-05 8.527E-11 0
258 1.1 0.5 1.108187E-05 9.497E-11 0
259 1.12 0.5 1.19468E-05 9.611E-11 0
260 1.14 0.5 1.30705E-05 1.2264E-10 0
261 1.16 0.5 1.42E-05 1.3758E-10 0
262 1.18 0.5 1.53649E-05 1.632E-10 0
263 1.2 0.5 1.65873E-05 1.7804E-10 0
264 1.22 0.5 1.78588E-05 2.093E-10 0
265 1.24 0.5 1.91774E-05 2.3487E-10 0
266 1.26 0.5 2.05426E-05 2.691E-10 0
267 1.28 0.5 2.1956E-05 2.997E-10 0
268 1.3 0.5 2.34216E-05 3.4537E-10 0
269 1.32 0.5 2.49237E-05 3.8714E-10 0
270 1.34 0.5 2.64784E-05 4.3926E-10 0
271 1.36 0.5 2.80681E-05 4.8977E-10 0
272 1.38 0.5 2.97021E-05 5.5685E-10 0
273 1.4 0.5 3.13594E-05 6.228E-10 0
274 1.42 0.5 3.30627E-05 7.0094E-10 0
275 1.44 0.5 3.47961E-05 7.8175E-10 0
276 1.46 0.5 3.65574E-05 8.8067E-10 0
277 1.48 0.5 3.83296E-05 9.7917E-10 0
278 1.5 0.5 4.01422E-05 1.09032E-09 0
279 1.52 0.5 4.19535E-05 1.21955E-09 0
280 1.54 0.5 4.38025E-05 1.35761E-09 0
281 1.56 0.5 4.56493E-05 1.50755E-09 0
282 1.58 0.5 4.74995E-05 1.67646E-09 0
283 1.6 0.5 4.93778E-05 1.85656E-09 0
284 1.62 0.5 5.12524E-05 2.06161E-09 0
285 1.64 0.5 5.31224E-05 2.28352E-09 0
286 1.66 0.5 5.49979E-05 2.52013E-09 0
287 1.68 0.5 5.68633E-05 2.78599E-09 0
288 1.7 0.5 5.87145E-05 3.06994E-09 0
289 1.72 0.5 6.0561E-05 3.38461E-09 0
290 1.74 0.5 6.2393E-05 3.71993E-09 0
291 1.76 0.5 6.42092E-05 4.0936E-09 0
292 1.78 0.5 6.6001E-05 4.48979E-09 0
293 1.8 0.5 6.77834E-05 4.92796E-09 0
294 1.82 0.5 6.95465E-05 5.3956E-09 0
295 1.84 0.5 7.11616E-05 5.77515E-09 0
296 1.86 0.5 7.27562E-05 6.3733E-09 0
297 1.88 0.5 7.44085E-05 6.84914E-09 0
298 1.9 0.5 7.59071E-05 7.42766E-09 0
299 1.92 0.5 7.75401E-05 8.19517E-09 0
300 1.94 0.5 7.91579E-05 8.8565E-09 0
301 1.96 0.5 8.10075E-05 9.7504E-09 0
302 1.98 0.5 8.26965E-05 1.0712E-08 0
303 2 0.5 8.43334E-05 1.16933E-08 0
304 2 0.5 8.37632E-05 1.14538E-08 0
305 1.98 0.5 8.12688E-05 1.013E-08 0
306 1.96 0.5 7.91002E-05 9.0483E-09 0
307 1.94 0.5 7.70092E-05 8.1229E-09 0
308 1.92 0.5 7.49642E-05 7.33558E-09 0
309 1.9 0.5 7.30956E-05 6.59117E-09 0
310 1.88 0.5 7.10566E-05 5.92038E-09 0
311 1.86 0.5 6.90225E-05 5.32955E-09 0
312 1.84 0.5 6.69969E-05 4.79275E-09 0
313 1.82 0.5 6.49636E-05 4.31251E-09 0
314 1.8 0.5 6.2926E-05 3.8706E-09 0
315 1.78 0.5 6.08899E-05 3.4827E-09 0
316 1.76 0.5 5.88619E-05 3.1251E-09 0
317 1.74 0.5 5.68296E-05 2.80331E-09 0
318 1.72 0.5 5.48017E-05 2.51321E-09 0
319 1.7 0.5 5.27802E-05 2.24941E-09 0
320 1.68 0.5 5.07751E-05 2.0134E-09 0
321 1.66 0.5 4.8779E-05 1.79925E-09 0
322 1.64 0.5 4.6791E-05 1.60481E-09 0
323 1.62 0.5 4.48373E-05 1.43264E-09 0
324 1.6 0.5 4.28888E-05 1.27293E-09 0
325 1.58 0.5 4.0971E-05 1.13441E-09 0
326 1.56 0.5 3.90921E-05 1.00493E-09 0
327 1.54 0.5 3.72317E-05 8.902E-10 0
328 1.52 0.5 3.54022E-05 7.9184E-10 0
329 1.5 0.5 3.36128E-05 6.9208E-10 0
330 1.48 0.5 3.1853E-05 6.1088E-10 0
331 1.46 0.5 3.01443E-05 5.3633E-10 0
332 1.44 0.5 2.84731E-05 4.7304E-10 0
333 1.42 0.5 2.68522E-05 4.069E-10 0
334 1.4 0.5 2.52753E-05 3.5939E-10 0
335 1.38 0.5 2.37538E-05 3.0955E-10 0
336 1.36 0.5 2.22761E-05 2.7136E-10 0
337 1.34 0.5 2.08539E-05 2.271E-10 0
338 1.32 0.5 1.94806E-05 2.0121E-10 0
339 1.3 0.5 1.81691E-05 1.6822E-10 0
340 1.28 0.5 1.69039E-05 1.4484E-10 0
341 1.26 0.5 1.56964E-05 1.1798E-10 0
342 1.24 0.5 1.45448E-05 1.0419E-10 0
343 1.22 0.5 1.34456E-05 8.15E-11 0
344 1.2 0.5 1.23974E-05 6.963E-11 0
345 1.18 0.5 1.14034E-05 5.2E-11 0
346 1.16 0.5 1.04664E-05 4.647E-11 0
347 1.14 0.5 9.59095E-06 3.746E-11 0
348 1.12 0.5 8.75052E-06 2.288E-11 0
349 1.1 0.5 7.96385E-06 1.816E-11 0
350 1.08 0.5 7.22816E-06 8.02E-12 0
