FET Vds-Id
VG= -2 to 4 in 0.02 step
VDS= 0.05 to 0.5 in 0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
250 2.98 0.05 1.26326E-05 4.21792E-07 0
251 3 0.05 1.26562E-05 4.38173E-07 0
252 3.02 0.05 1.26778E-05 4.55428E-07 0
253 3.04 0.05 1.27001E-05 4.74609E-07 0
254 3.06 0.05 1.27181E-05 4.93548E-07 0
255 3.08 0.05 1.2736E-05 5.14567E-07 0
256 3.1 0.05 1.27503E-05 5.35638E-07 0
257 3.12 0.05 1.27647E-05 5.58721E-07 0
258 3.14 0.05 1.27749E-05 5.81769E-07 0
259 3.16 0.05 1.27861E-05 6.07294E-07 0
260 3.18 0.05 1.27935E-05 6.32969E-07 0
261 3.2 0.05 1.28016E-05 6.6117E-07 0
262 3.22 0.05 1.2806E-05 6.89608E-07 0
263 3.24 0.05 1.28093E-05 7.19495E-07 0
264 3.26 0.05 1.28128E-05 7.52426E-07 0
265 3.28 0.05 1.2813E-05 7.85466E-07 0
266 3.3 0.05 1.28136E-05 8.21942E-07 0
267 3.32 0.05 1.28107E-05 8.58658E-07 0
268 3.34 0.05 1.28085E-05 8.99014E-07 0
269 3.36 0.05 1.28031E-05 9.39787E-07 0
270 3.38 0.05 1.27974E-05 9.84469E-07 0
271 3.4 0.05 1.27894E-05 1.029317E-06 0
272 3.42 0.05 1.2781E-05 1.07892E-06 0
273 3.44 0.05 1.27583E-05 1.12484E-06 0
274 3.46 0.05 1.27522E-05 1.17852E-06 0
275 3.48 0.05 1.27407E-05 1.2367E-06 0
276 3.5 0.05 1.27255E-05 1.2948E-06 0
277 3.52 0.05 1.27098E-05 1.3585E-06 0
278 3.54 0.05 1.26912E-05 1.42288E-06 0
279 3.56 0.05 1.26668E-05 1.49846E-06 0
280 3.58 0.05 1.26458E-05 1.56737E-06 0
281 3.6 0.05 1.26247E-05 1.64387E-06 0
282 3.62 0.05 1.25975E-05 1.72222E-06 0
283 3.64 0.05 1.25698E-05 1.80536E-06 0
284 3.66 0.05 1.25394E-05 1.89708E-06 0
285 3.68 0.05 1.25054E-05 1.98952E-06 0
286 3.7 0.05 1.24697E-05 2.09312E-06 0
287 3.72 0.05 1.24303E-05 2.19625E-06 0
288 3.74 0.05 1.23868E-05 2.31668E-06 0
289 3.76 0.05 1.23423E-05 2.43453E-06 0
290 3.78 0.05 1.22879E-05 2.56766E-06 0
291 3.8 0.05 1.22334E-05 2.70188E-06 0
292 3.82 0.05 1.21752E-05 2.91068E-06 0
293 3.84 0.05 1.21071E-05 3.04056E-06 0
294 3.86 0.05 1.20092E-05 3.33722E-06 0
295 3.88 0.05 1.18974E-05 3.45091E-06 0
296 3.9 0.05 1.18672E-05 3.82032E-06 0
297 3.92 0.05 1.17266E-05 3.91496E-06 0
298 3.94 0.05 1.16301E-05 4.21748E-06 0
299 3.96 0.05 1.14747E-05 4.57797E-06 0
300 3.98 0.05 1.13284E-05 5.12618E-06 0
301 4 0.05 1.1058E-05 5.85246E-06 0
302 4 0.05 1.08231E-05 6.04734E-06 0
303 3.98 0.05 1.07371E-05 6.44575E-06 0
304 3.96 0.05 1.07177E-05 6.58786E-06 0
305 3.94 0.05 1.05945E-05 6.34996E-06 0
306 3.92 0.05 1.04821E-05 6.11619E-06 0
307 3.9 0.05 1.07171E-05 6.02002E-06 0
308 3.88 0.05 1.08249E-05 5.51202E-06 0
309 3.86 0.05 1.09265E-05 5.32385E-06 0
310 3.84 0.05 1.09596E-05 5.16781E-06 0
311 3.82 0.05 1.09815E-05 5.13077E-06 0
312 3.8 0.05 1.10669E-05 4.7492E-06 0
313 3.78 0.05 1.11885E-05 4.49625E-06 0
314 3.76 0.05 1.12439E-05 4.20625E-06 0
315 3.74 0.05 1.13181E-05 4.02372E-06 0
316 3.72 0.05 1.13558E-05 3.82223E-06 0
317 3.7 0.05 1.14137E-05 3.66592E-06 0
318 3.68 0.05 1.14798E-05 3.43413E-06 0
319 3.66 0.05 1.15078E-05 3.4017E-06 0
320 3.64 0.05 1.1513E-05 3.20536E-06 0
321 3.62 0.05 1.15516E-05 3.07515E-06 0
322 3.6 0.05 1.15749E-05 2.92177E-06 0
323 3.58 0.05 1.16196E-05 2.75453E-06 0
324 3.56 0.05 1.16773E-05 2.61928E-06 0
325 3.54 0.05 1.17101E-05 2.42541E-06 0
326 3.52 0.05 1.17647E-05 2.30638E-06 0
327 3.5 0.05 1.17885E-05 2.20932E-06 0
328 3.48 0.05 1.17978E-05 2.12137E-06 0
329 3.46 0.05 1.18111E-05 2.02412E-06 0
330 3.44 0.05 1.18171E-05 1.96186E-06 0
331 3.42 0.05 1.18152E-05 1.88921E-06 0
332 3.4 0.05 1.18219E-05 1.81176E-06 0
333 3.38 0.05 1.18584E-05 1.71162E-06 0
334 3.36 0.05 1.18733E-05 1.67568E-06 0
335 3.34 0.05 1.18673E-05 1.58823E-06 0
336 3.32 0.05 1.18849E-05 1.51591E-06 0
337 3.3 0.05 1.19131E-05 1.37244E-06 0
338 3.28 0.05 1.1914E-05 1.30971E-06 0
339 3.26 0.05 1.19175E-05 1.23638E-06 0
340 3.24 0.05 1.19219E-05 1.17747E-06 0
341 3.22 0.05 1.19212E-05 1.11618E-06 0
342 3.2 0.05 1.19213E-05 1.07435E-06 0
343 3.18 0.05 1.1912E-05 1.03383E-06 0
344 3.16 0.05 1.19045E-05 9.81305E-07 0
345 3.14 0.05 1.19008E-05 9.37441E-07 0
346 3.12 0.05 1.18946E-05 8.87618E-07 0
347 3.1 0.05 1.18906E-05 8.44542E-07 0
348 3.08 0.05 1.18823E-05 8.01768E-07 0
349 3.06 0.05 1.18787E-05 7.51277E-07 0
350 3.04 0.05 1.18698E-05 7.14866E-07 0
351 3.02 0.05 1.18588E-05 6.76909E-07 0
352 3 0.05 1.185E-05 6.4056E-07 0
353 2.98 0.05 1.18416E-05 5.96699E-07 0
354 2.96 0.05 1.183E-05 5.66656E-07 0
355 2.94 0.05 1.18157E-05 5.46573E-07 0
356 2.92 0.05 1.17993E-05 5.18503E-07 0
357 2.9 0.05 1.1785E-05 4.9506E-07 0
358 2.88 0.05 1.17675E-05 4.67822E-07 0
359 2.86 0.05 1.17538E-05 4.42796E-07 0
360 2.84 0.05 1.17359E-05 4.21234E-07 0
361 2.82 0.05 1.17191E-05 4.0656E-07 0
362 2.8 0.05 1.17027E-05 3.84877E-07 0
363 2.78 0.05 1.16816E-05 3.65397E-07 0
364 2.76 0.05 1.16631E-05 3.4812E-07 0
365 2.74 0.05 1.16403E-05 3.32311E-07 0
366 2.72 0.05 1.16213E-05 3.17403E-07 0
367 2.7 0.05 1.15992E-05 2.95492E-07 0
368 2.68 0.05 1.15787E-05 2.83002E-07 0
369 2.66 0.05 1.15535E-05 2.71924E-07 0
370 2.64 0.05 1.15347E-05 2.52925E-07 0
371 2.62 0.05 1.15103E-05 2.41609E-07 0
372 2.6 0.05 1.14888E-05 2.26429E-07 0
373 2.58 0.05 1.14677E-05 2.12058E-07 0
374 2.56 0.05 1.14417E-05 2.00008E-07 0
375 2.54 0.05 1.14169E-05 1.94235E-07 0
376 2.52 0.05 1.139E-05 1.84186E-07 0
377 2.5 0.05 1.13661E-05 1.73851E-07 0
378 2.48 0.05 1.13385E-05 1.58092E-07 0
379 2.46 0.05 1.13143E-05 1.49458E-07 0
380 2.44 0.05 1.12853E-05 1.3866E-07 0
381 2.42 0.05 1.12603E-05 1.31546E-07 0
382 2.4 0.05 1.12335E-05 1.24041E-07 0
383 2.38 0.05 1.12026E-05 1.16196E-07 0
384 2.36 0.05 1.11757E-05 1.09676E-07 0
385 2.34 0.05 1.11448E-05 1.02216E-07 0
386 2.32 0.05 1.11171E-05 9.67195E-08 0
387 2.3 0.05 1.10881E-05 9.02976E-08 0
388 2.28 0.05 1.10593E-05 8.51928E-08 0
389 2.26 0.05 1.10265E-05 7.82309E-08 0
390 2.24 0.05 1.09974E-05 7.35687E-08 0
391 2.22 0.05 1.09632E-05 6.8906E-08 0
392 2.2 0.05 1.09327E-05 6.54414E-08 0
393 2.18 0.05 1.09007E-05 6.08421E-08 0
394 2.16 0.05 1.08658E-05 5.7622E-08 0
395 2.14 0.05 1.08335E-05 5.22008E-08 0
396 2.12 0.05 1.07969E-05 4.94116E-08 0
397 2.1 0.05 1.07644E-05 4.78179E-08 0
398 2.08 0.05 1.07271E-05 4.32E-08 0
399 2.06 0.05 1.06941E-05 3.84132E-08 0
400 2.04 0.05 1.06557E-05 3.69954E-08 0
401 2.02 0.05 1.06215E-05 3.50657E-08 0
402 2 0.05 1.05849E-05 3.05228E-08 0
403 1.98 0.05 1.05455E-05 2.81202E-08 0
404 1.96 0.05 1.05095E-05 2.62751E-08 0
405 1.94 0.05 1.04689E-05 2.50511E-08 0
406 1.92 0.05 1.04315E-05 2.41629E-08 0
407 1.9 0.05 1.03897E-05 2.12797E-08 0
408 1.88 0.05 1.03518E-05 2.03859E-08 0
409 1.86 0.05 1.03088E-05 1.86551E-08 0
410 1.84 0.05 1.02695E-05 1.73789E-08 0
411 1.82 0.05 1.02254E-05 1.60069E-08 0
412 1.8 0.05 1.0185E-05 1.48583E-08 0
413 1.78 0.05 1.01439E-05 1.38008E-08 0
414 1.76 0.05 1.00973E-05 1.24015E-08 0
415 1.74 0.05 1.00555E-05 1.14501E-08 0
416 1.72 0.05 1.001884E-05 1.1159E-08 0
417 1.7 0.05 9.96951E-06 1.04793E-08 0
418 1.68 0.05 9.91946E-06 9.521E-09 0
419 1.66 0.05 9.87759E-06 8.4935E-09 0
420 1.64 0.05 9.83187E-06 7.9704E-09 0
421 1.62 0.05 9.78765E-06 7.26592E-09 0
422 1.6 0.05 9.7793E-06 6.9191E-09 0
423 1.58 0.05 9.72949E-06 6.31832E-09 0
424 1.56 0.05 9.68428E-06 5.81974E-09 0
425 1.54 0.05 9.63377E-06 5.28397E-09 0
426 1.52 0.05 9.586E-06 4.96016E-09 0
427 1.5 0.05 9.5328E-06 4.48738E-09 0
428 1.48 0.05 9.48366E-06 4.07472E-09 0
429 1.46 0.05 9.42853E-06 3.72943E-09 0
430 1.44 0.05 9.37775E-06 3.38374E-09 0
431 1.42 0.05 9.32105E-06 3.09519E-09 0
432 1.4 0.05 9.26849E-06 2.79193E-09 0
433 1.38 0.05 9.21441E-06 3.25078E-09 0
434 1.36 0.05 9.15497E-06 2.95262E-09 0
435 1.34 0.05 9.09967E-06 2.65517E-09 0
436 1.32 0.05 9.03837E-06 2.4907E-09 0
437 1.3 0.05 8.98223E-06 1.66425E-09 0
438 1.28 0.05 8.91933E-06 1.46501E-09 0
439 1.26 0.05 8.86103E-06 1.27011E-09 0
440 1.24 0.05 8.7958E-06 1.08293E-09 0
441 1.22 0.05 8.73514E-06 9.8774E-10 0
442 1.2 0.05 8.67385E-06 8.9319E-10 0
443 1.18 0.05 8.60463E-06 8.0782E-10 0
444 1.16 0.05 8.53986E-06 7.6915E-10 0
445 1.14 0.05 8.46918E-06 6.6701E-10 0
446 1.12 0.05 8.40229E-06 6.3426E-10 0
447 1.1 0.05 8.32958E-06 4.7654E-10 0
448 1.08 0.05 8.26165E-06 4.4533E-10 0
449 1.06 0.05 8.18649E-06 3.6385E-10 0
