FET Vds-Id
VG= 0 to -2 in -0.02 step
VDS= -0.05 to -0.5 in -0.45 step
NO. VG VDS ID IG VSUB
 V V A A V
203 0 -0.5 -2.449E-11 2.29E-12 0
204 -0.02 -0.5 -2.242E-11 -1E-13 0
205 -0.04 -0.5 -2.05E-11 -2.49E-12 0
206 -0.06 -0.5 -1.88E-11 -3.28E-12 0
207 -0.08 -0.5 -1.714E-11 -3.81E-12 0
208 -0.1 -0.5 -1.595E-11 -3.61E-12 0
209 -0.12 -0.5 -1.461E-11 -3.72E-12 0
210 -0.14 -0.5 -1.343E-11 -3.91E-12 0
211 -0.16 -0.5 -1.235E-11 -4.92E-12 0
212 -0.18 -0.5 -1.149E-11 -4.8E-12 0
213 -0.2 -0.5 -1.057E-11 -4.94E-12 0
214 -0.22 -0.5 -9.94E-12 -4.95E-12 0
215 -0.24 -0.5 -9.27E-12 -5.27E-12 0
216 -0.26 -0.5 -8.65E-12 -5.52E-12 0
217 -0.28 -0.5 -8.07E-12 -5.33E-12 0
218 -0.3 -0.5 -7.56E-12 -5.61E-12 0
219 -0.32 -0.5 -7.09E-12 -5.69E-12 0
220 -0.34 -0.5 -6.72E-12 -6.45E-12 0
221 -0.36 -0.5 -6.32E-12 -5.43E-12 0
222 -0.38 -0.5 -6.01E-12 -5.84E-12 0
223 -0.4 -0.5 -5.7E-12 -5.4E-12 0
224 -0.42 -0.5 -5.44E-12 -6.45E-12 0
225 -0.44 -0.5 -5.17E-12 -6.08E-12 0
226 -0.46 -0.5 -4.91E-12 -6.43E-12 0
227 -0.48 -0.5 -4.64E-12 -6.21E-12 0
228 -0.5 -0.5 -4.48E-12 -6.94E-12 0
229 -0.52 -0.5 -4.39E-12 -6.78E-12 0
230 -0.54 -0.5 -4.27E-12 -6.56E-12 0
231 -0.56 -0.5 -4.09E-12 -6.33E-12 0
232 -0.58 -0.5 -3.91E-12 -7E-12 0
233 -0.6 -0.5 -3.75E-12 -7.42E-12 0
234 -0.62 -0.5 -3.61E-12 -7.4E-12 0
235 -0.64 -0.5 -3.44E-12 -6.42E-12 0
236 -0.66 -0.5 -3.32E-12 -6.87E-12 0
237 -0.68 -0.5 -3.3E-12 -6.91E-12 0
238 -0.7 -0.5 -3.17E-12 -7.15E-12 0
239 -0.72 -0.5 -3.25E-12 -6.77E-12 0
240 -0.74 -0.5 -3.34E-12 -7.58E-12 0
241 -0.76 -0.5 -3.73E-12 -7.36E-12 0
242 -0.78 -0.5 -4.2E-12 -8.16E-12 0
243 -0.8 -0.5 -5.36E-12 -6.88E-12 0
244 -0.82 -0.5 -7.69E-12 -7.96E-12 0
245 -0.84 -0.5 -1.254E-11 -8.29E-12 0
246 -0.86 -0.5 -2.243E-11 -1.069E-11 0
247 -0.88 -0.5 -4.212E-11 -1.286E-11 0
248 -0.9 -0.5 -8.147E-11 -2.044E-11 0
249 -0.92 -0.5 -1.5977E-10 -3.294E-11 0
250 -0.94 -0.5 -3.1578E-10 -6.293E-11 0
251 -0.96 -0.5 -6.2599E-10 -1.1844E-10 0
252 -0.98 -0.5 -1.25491E-09 -2.1181E-10 0
253 -1 -0.5 -2.58999E-09 -2.5759E-10 0
254 -1.02 -0.5 -5.17299E-09 -2.7546E-10 0
255 -1.04 -0.5 -1.004127E-08 -2.9434E-10 0
