    Nsub = 1.6e16 cm-3

      Ns [1/m2]         Eeff [V/m]        mob. [m2/Vs]
   1.1325849549E+17   6.43066849078E+7   .00727161197028
   1.1368750604E+17   6.4527855172E+7   .00726358634732
   1.14116516591E+17   6.47490254363E+7   .00724628378919
   1.14545527141E+17   6.49701957005E+7   .00723077196484
   1.14974537691E+17   6.51913659648E+7   .00721372097264
   1.15403548241E+17   6.5412536229E+7   .00720108357119
   1.15832558792E+17   6.56337064933E+7   .00717726011799
   1.16261569342E+17   6.58548767575E+7   .00715895873606
   1.16690579892E+17   6.60760470218E+7   .00714340086872
   1.17119590442E+17   6.6297217286E+7   .00713088129098
   1.17548600993E+17   6.65183875503E+7   .00712492785182
   1.17977611543E+17   6.67395578145E+7   .00710590025025
   1.18406622093E+17   6.69607280788E+7   .00708443939581
   1.18835632644E+17   6.7181898343E+7   .00706270651838
   1.19264643194E+17   6.74030686073E+7   .00705804121288
   1.19693653744E+17   6.76242388715E+7   .00703518102193
   1.20122664294E+17   6.78454091358E+7   .00701586332352
   1.20551674845E+17   6.80665794E+7   .0070016286627
   1.20980685395E+17   6.82877496643E+7   .00698990653521
   1.21409695945E+17   6.85089199285E+7   .00697126704161
   1.21838706495E+17   6.87300901928E+7   .00696285775674
   1.22267717046E+17   6.8951260457E+7   .0069395678417
   1.22696727596E+17   6.91724307213E+7   .00692708942441
   1.23125738146E+17   6.93936009855E+7   .00690923766438
   1.23553968515E+17   6.96143690385E+7   .00688734402568
   1.23982198884E+17   6.98351370914E+7   .00688412025299
   1.24411989616E+17   7.0056709567E+7   .00686920900136
   1.24841780347E+17   7.02782820425E+7   .00684972643321
   1.25271571079E+17   7.04998545181E+7   .00683594683763
   1.2570136181E+17   7.07214269937E+7   .00681963771817
   1.26130372361E+17   7.09425972579E+7   .00680901319564
